id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7564825,Logan Square 3 bedrms with parking,6427776,Thanh,,Logan Square,41.92654,-87.72505,Entire home/apt,150,2,96,2019-09-02,1.91,1,173
7572706,Wrigleyville Private Guesthouse,39699805,Mark,,Lake View,41.94418,-87.66084,Entire home/apt,250,2,61,2019-09-17,1.22,1,341
7573465,Judy's Jefferson Park Bungalow Queen Bed,39707371,Judy,,Portage Park,41.96533,-87.75448,Private room,85,2,40,2019-08-10,0.79,2,353
7575577,Judy's Jefferson Park Bungalow w/Daybed,39707371,Judy,,Portage Park,41.96364,-87.75255,Private room,65,2,21,2019-08-05,0.42,2,360
7579116,LUXURY GOLD COAST CONDO,39739516,Michael,,Near North Side,41.90095,-87.63235,Entire home/apt,99,365,0,,,1,20
7582520,"Cozy, Quiet, Garden Getaway!",1089952,Beth,,North Center,41.95936,-87.69084,Entire home/apt,100,1,263,2019-09-08,5.34,1,335
7583774,Comfy Room in Vintage WalkUp,4336170,Catrina,,Lincoln Park,41.92757,-87.66397,Private room,49,2,16,2018-11-12,0.33,2,314
7584277,"Bienvenue, Wilkommen, Bienvenuti",6570051,Oliver,,Logan Square,41.92759,-87.70076,Private room,60,1,80,2019-08-25,1.60,1,106
7596630,Dietlin B&B - Paris Room,39836411,Lisa,,Logan Square,41.91536,-87.69161,Private room,105,1,64,2019-09-15,1.29,2,356
7600001,SPACIOUS DUPLEX WITH NEW KITCHEN AND PATIO!,19645168,Brandon,,Lake View,41.95129,-87.6713,Entire home/apt,206,2,141,2019-09-01,2.86,5,163
7602989,Downtown Lakeview Penthouse w/ private balcony 05,39267292,David,,Lake View,41.93972,-87.65309,Entire home/apt,109,1,336,2019-09-05,6.81,10,245
7604699,Spacious Wrigleyville 1 BR with Back Deck,4251633,Walter,,Lake View,41.94433,-87.65768,Entire home/apt,150,1,25,2019-05-21,0.70,2,0
7613172,2BD/2BA Extended Stay @ The Guesthouse Hotel,24705990,Rick,,Uptown,41.96962,-87.6687,Private room,299,30,3,2017-11-23,0.06,12,344
7623005,The Suite on Avers near Blue Line,3778566,Jeffry And Bob,,Avondale,41.93349,-87.72267,Entire home/apt,55,3,108,2018-12-03,2.14,1,0
7630479,1BD/1BA Extended Stay @ The Guesthouse Hotel,24705990,Rick,,Uptown,41.96963,-87.66845,Private room,119,30,3,2016-06-14,0.06,12,344
7637490,Cozy Unique Large 2B Lincoln Square,26790353,Jill K,,Lincoln Square,41.96716,-87.68878,Entire home/apt,125,2,16,2019-08-26,0.32,2,0
7637618,Cheery Vintage Garden Apartment,40071719,Myron And Edward,,Edgewater,41.98997,-87.66795,Entire home/apt,100,3,104,2019-09-18,2.08,1,39
7646381,Long Term - Room #4 Great 4 Business / Studies,35342456,Roberto,,Portage Park,41.93905,-87.7566,Private room,42,32,20,2018-08-19,0.41,15,365
7648869,Posh 2BR in Wrigleyville by Sonder,12243051,Sonder,,Lake View,41.95016,-87.663,Entire home/apt,234,2,26,2019-07-14,0.55,186,53
7660767,Fabulous Bedroom & Bathroom,13299128,Jeff And Mike,,Lake View,41.95123,-87.65573,Private room,130,1,129,2019-09-17,3.41,1,167
7661725,Room in gorgeous old Chicago home,194361,Mark,,Edgewater,41.99104,-87.66274,Private room,55,2,64,2019-08-10,1.28,2,223
7678127,Hear the Crowd Roar from a Condo Moments Away from Wrigley,40319547,Josh,,Lake View,41.94819,-87.65822,Entire home/apt,169,1,216,2019-09-02,5.66,3,178
7692835,Cozy Coach House,40401910,Scott,,Edgewater,41.99322,-87.67205,Entire home/apt,56,2,266,2019-09-08,5.48,1,55
7693611,"Huge room with Queen bed, 10min from downtown",918470,Adam,,Lincoln Park,41.93175,-87.65239,Private room,79,1,2,2015-08-31,0.04,2,0
7696980,Peaceful West Town/Humboldt Space,40426363,Rita,,West Town,41.90092,-87.69238,Private room,70,14,34,2019-06-01,0.70,2,264
7713352,Quiet & Private bedroom near it all,27077065,Anthony,,West Town,41.90676,-87.6888,Private room,70,3,49,2019-08-12,1.00,1,169
7718819,Logan Square -  Queen Comfort,36300208,Maria,,Avondale,41.93351,-87.72819,Private room,45,4,6,2017-10-24,0.12,9,326
7725012,Room in wicker park town home,15494677,Jen,,West Town,41.89866,-87.66592,Private room,100,2,27,2018-10-05,0.55,2,325
7728429,The heart of Logan Square! Private Room/Bathroom,16540222,Patrick,,Logan Square,41.92317,-87.69919,Private room,175,2,21,2019-08-05,0.43,1,363
7729906,3BD/2BA Extended Stay Apt. @ The Guesthouse Hotel,24705990,Rick,,Uptown,41.97258,-87.66682,Entire home/apt,359,30,6,2018-04-29,0.15,12,283
7730115,A City night's escape in Chicago,40620214,Rose,,Portage Park,41.96277,-87.78414,Entire home/apt,60,1,174,2019-09-14,3.51,1,337
7733798,* 1Bd/1Ba * Lakeview/Boystown *CUBS*,5961606,David,,Lake View,41.93883,-87.64791,Entire home/apt,125,2,138,2019-09-15,2.75,2,187
7735577,Logan Square-Buddy Room - Bed 1,36300208,Maria,,Avondale,41.93496,-87.72842,Shared room,30,3,10,2019-05-16,0.20,9,280
7747636,Vintage Charm in the City,10605838,Denise,,North Center,41.94197,-87.68684,Private room,59,2,92,2019-09-03,1.85,1,162
7760721,Single Family Home in Wicker Park,26164763,Nicole And Steve,,West Town,41.90885,-87.67357,Entire home/apt,499,3,8,2019-07-27,0.17,1,114
7761736,1bd Close to Lake & McCormick Place,40814187,Nicole,,Grand Boulevard,41.82193,-87.6101,Entire home/apt,115,1,26,2019-08-06,0.54,1,357
7769675,ENVITAE |2b/2b Vibrant High-Rise Penthouse,36459240,Jim,,Near North Side,41.8932,-87.61715,Entire home/apt,600,3,1,2019-09-16,1,5,140
7772110,★SPACIOUS 4-LEVEL TOWNHOUSE★CLOSE TO EVERYTHING★,6341314,Michelle,,Near West Side,41.88664,-87.6509,Entire home/apt,555,2,143,2019-09-02,2.91,5,314
7783924,Fantastic Guest room in Chinatown!  ️,40958585,Dorian,,Armour Square,41.8478,-87.63383,Private room,85,2,189,2019-09-14,3.81,2,222
7786301,Talman Manor,40579840,Anne,,West Ridge,41.98895,-87.6962,Entire home/apt,60,2,19,2019-09-22,1.78,1,46
7787194,"Private Entry & Porch, King Bed, Amazing Location",23148368,George,,Lincoln Park,41.91995,-87.64946,Private room,65,2,49,2017-11-19,0.99,1,0
7800946,Spacious Condo on Quiet Block,16707815,Vicki,,Lake View,41.95061,-87.64618,Private room,105,1,52,2019-09-15,1.05,1,360
7802208,Art Collector's Greystone Apt.  (Support a Cause),35241159,Oliver,,Uptown,41.97096,-87.65693,Entire home/apt,188,1,87,2019-09-08,1.78,2,327
7803642,Clean & Comfortable Near Blue Line,29398307,Sarah,,Avondale,41.94076,-87.7041,Entire home/apt,65,2,102,2019-09-10,2.04,1,156
7806482,Sunny West Town/Humboldt Space,40426363,Rita,,West Town,41.90209,-87.69264,Private room,65,2,18,2019-04-13,0.37,2,83
7807038,Cozy Private room in Old Irving Park,38712823,Yolanda,,Irving Park,41.94599,-87.73361,Private room,40,2,61,2019-09-16,1.22,1,314
7810018,East Lakeview 2 Br Penthouse w/ private balcony 04,39267292,David,,Lake View,41.94136,-87.652,Entire home/apt,140,1,358,2019-09-08,7.26,10,223
7810030,#1 neighborhood in Chicago w/ private balcony,39267292,David,,West Town,41.89745,-87.68274,Entire home/apt,99,1,286,2019-09-06,6.86,10,308
7825273,"Private, nice room/Blue Line/",40425145,Grace,,Irving Park,41.95905,-87.72953,Private room,57,1,75,2019-07-28,1.57,3,174
7825308,Screened living room  with  sofa bed /Blue Line /,40425145,Grace,,Irving Park,41.95966,-87.73108,Shared room,39,1,58,2019-09-16,1.18,3,345
7827712,"Lovely Bedrooms in  Spacious,  Hyde Park Condo",38285747,Roxanne,,Kenwood,41.80766,-87.60066,Private room,45,3,8,2019-09-05,0.16,2,74
7833824,2b/2b Corner Glass Penthouse With Balcony | By ENVITAE,36459240,Jim,,Near North Side,41.89722,-87.6261,Entire home/apt,749,3,168,2019-09-10,3.38,5,143
7837690,Very Comfortable Private Room,6080758,Erin,,West Town,41.90956,-87.67344,Private room,90,2,104,2019-09-01,2.12,1,234
7852625,Luxury Rental w/a sauna and heated floors,41379963,Manjinder,,Uptown,41.96899,-87.66612,Entire home/apt,276,3,79,2019-08-27,1.63,1,351
7854234,"Bright, Sunny, Huge Near the Lake!",2745,Kim,,Rogers Park,42.00796,-87.66846,Private room,40,2,29,2019-07-01,0.61,1,183
7855198,Garden Suite Bucktown/Wicker Park,16090300,John,,West Town,41.90236,-87.67212,Entire home/apt,550,1,12,2017-03-07,0.24,10,183
7874576,"V Peaceful Accommodations, Chicago",41503184,Cote,,Austin,41.88542,-87.77474,Private room,38,1,80,2019-09-05,1.67,2,336
7875516,Master Bedroom in Bright Sunny Top  Corner Unit,23791359,Prema,,Jefferson Park,41.97157,-87.77577,Private room,35,30,11,2019-07-08,0.29,1,325
7896539,Near Midway Airport Upscale Entire Basement Suite!,41634086,Carlton,,Ashburn,41.7426,-87.69383,Entire home/apt,69,2,108,2019-09-16,2.28,1,340
7901480,Lincoln Park & Rooftop View,28713548,Justin,,Lincoln Park,41.91157,-87.6474,Entire home/apt,394,2,5,2017-05-28,0.10,1,0
7906341,1 of 2 beds-2nd furnished bedroom-,41690970,Hana,,Rogers Park,42.0069,-87.66951,Shared room,55,3,7,2018-08-02,0.17,4,365
7917156,Big Apt on North Ave in Wicker Park,7894229,Ian,,West Town,41.91139,-87.68567,Shared room,60,1,40,2019-08-18,0.81,1,355
7918611,Living Green in West Town Chicago,41755072,Oriana,,West Town,41.89607,-87.66019,Private room,95,3,48,2017-08-20,0.98,1,0
7919400,Cozy Private Room in Wrigleyville,871911,Mo  &  Ganna,,Lake View,41.94487,-87.65056,Private room,55,1,107,2019-09-01,2.65,3,203
7933932,"Home away from home Pilsen, Chicago",40297010,Maria,,Lower West Side,41.84663,-87.68306,Entire home/apt,100,2,91,2019-09-04,1.85,1,348
7937969,CHICAGO WRIGLEYVILLE CUBS HEADQUARTERS,5547803,Anne,,Lake View,41.95045,-87.65558,Entire home/apt,214,1,3,2019-05-12,0.09,1,0
7946592,Private Room in Logan Square,41906526,Iliana And Miriam,,Logan Square,41.92088,-87.71906,Private room,39,1,50,2019-09-15,1.01,1,342
7947804,Modern Loft Conversion with Jacuzzi in a 1904 Former Factory,16627391,Aaron,,West Town,41.89685,-87.65839,Entire home/apt,289,3,166,2019-09-01,3.34,1,170
7954578,"Charming, Warm, and Centrally located - Entire apt",21016389,Karin,,West Town,41.89657,-87.65459,Entire home/apt,129,2,19,2019-09-04,0.55,2,60
7954586,Private Room in a Florist's Home Studio,39462823,Zac,,West Town,41.90692,-87.68917,Private room,100,2,54,2019-09-02,1.16,2,173
7975015,An Andersonville gem!,40871799,Gerrit,,Uptown,41.97382,-87.66396,Entire home/apt,150,2,49,2019-09-16,1.08,1,58
7982270,City living on a quiet street,19538686,Jennifer,,Bridgeport,41.83011,-87.6472,Private room,55,1,4,2016-01-02,0.09,1,0
7982764,Private bed room + small bath in green building,42133332,Marcus,,North Lawndale,41.86034,-87.70574,Private room,44,2,97,2019-09-16,2.62,2,9
7983457,Spacious 2 Bed 2 Bath w/ Roof Deck - ARTS DISTRICT,42137041,Justin,,Lower West Side,41.85593,-87.65609,Entire home/apt,89,2,7,2017-08-07,0.14,3,0
7985234,quiet lakeview penthouse w/roofdeck free parking2,40725954,Larry,,Lake View,41.95522,-87.66463,Entire home/apt,350,3,57,2019-08-25,1.16,1,44
7989457,East Humboldt Park Vintage Charm,24341986,Ewa,,West Town,41.90359,-87.69643,Private room,63,1,91,2019-09-09,1.85,2,172
7989669,Spacious 1br by Milllennium Park,1288606,Dan And Noah,,Loop,41.88161,-87.62809,Entire home/apt,144,2,324,2019-09-08,6.53,2,65
8007531,Modern penthouse w/private rooftop,4419968,Kyle & Katie,,West Town,41.89977,-87.66894,Private room,115,2,29,2019-08-11,0.59,1,359
8011960,Lovely Room in Artistic Home,1341862,Laura,,Oakland,41.82392,-87.60672,Private room,55,1,71,2019-09-17,1.43,1,247
8017014,Wicker Park-Sleeps 20 on 2 levels,5911294,Will,,West Town,41.90158,-87.66316,Entire home/apt,199,2,152,2019-09-15,3.09,2,249
8019077,"Cozy 2 BD
Free parking
& Mall Across Street",42344783,Rosanna,,Belmont Cragin,41.92719,-87.78491,Entire home/apt,60,1,48,2019-09-17,1.26,1,329
8031382,Minutes from EVERYTHING!,42247480,Algenoy,,Grand Boulevard,41.82272,-87.61743,Entire home/apt,80,1,144,2019-09-21,3.15,1,257
8035220,Artsy 3 Bedroom Townhome,42427128,Veronica,,Oakland,41.83087,-87.61005,Entire home/apt,350,2,117,2019-08-25,2.63,1,158
8051756,Fabulous Mag Mile Michigan Ave Hi-Rise Condo,8945919,John,,Near North Side,41.89463,-87.62759,Entire home/apt,75,31,0,,,1,239
8053055,Basement Apartment in Lakeview,42518018,M J,,Lake View,41.94357,-87.65099,Entire home/apt,160,1,142,2019-08-12,2.91,3,349
8053625,Private bedroom in Ravenswood,24764148,Kandy,,Lincoln Square,41.9787,-87.67879,Private room,35,2,13,2018-08-03,0.27,1,1
8068975,Downtown in the Gold Coast,3206646,Jonathan & Alejandra,,Near North Side,41.90678,-87.62887,Entire home/apt,150,1,319,2019-09-05,6.44,1,343
8069864,Lake Apt. near Hyde Park &Downtown,42245861,Angela,,Oakland,41.82094,-87.60178,Entire home/apt,85,2,235,2019-09-11,5.36,1,142
8070936,Astonishing Room in Beautiful Apartment,8549643,George & Sean,,Lincoln Park,41.91744,-87.65368,Private room,85,1,190,2019-09-11,3.87,22,78
8072314,"Wicker Park  Chicago, IL entire 2BD",42640238,Michelle,,West Town,41.8971,-87.67098,Entire home/apt,148,1,82,2019-09-16,1.67,1,356
8079564,quiet and convenient to all transit,42678371,Gregory,,Lake View,41.95413,-87.65166,Private room,75,2,20,2017-10-08,0.41,1,0
8090232,Queen Bunk Beds Above a Florist's Home Studio,39462823,Zac,,West Town,41.90684,-87.68974,Private room,60,2,80,2019-09-06,1.63,2,192
8099577,Entire Floor // Close to Transit // Free Parking,19538078,Grace & Sam,,Avondale,41.94598,-87.72433,Private room,50,1,197,2019-09-21,4.00,1,117
8109503,Relaxing 2BD Near Wrigley Field,36486306,Jared,,Irving Park,41.95459,-87.70122,Entire home/apt,245,2,16,2017-07-23,0.33,1,0
8110761,Hyde Park. U of Chicago. Free bike.,1385332,Patt,,Kenwood,41.80394,-87.60392,Private room,39,2,16,2019-06-24,0.33,18,336
8118084,Sunny Room in Artist Home,42865476,Kate,,East Garfield Park,41.88755,-87.70195,Private room,49,1,207,2019-09-12,4.20,4,347
8148756,The Gold Apartment,43022904,Chris,,Lincoln Park,41.91824,-87.65202,Entire home/apt,113,1,59,2019-08-18,1.20,1,50
8151461,"Private, spacious studio in green building",42133332,Marcus,,North Lawndale,41.8621,-87.70574,Entire home/apt,84,3,136,2019-09-13,2.78,2,144
8153968,Snuggle Up in This Cozy Chicago Suite,16500117,Sara,,Lincoln Square,41.96593,-87.68663,Private room,55,1,112,2019-09-16,2.37,1,70
8161733,Heart of East Village/Wicker Park,14988400,Sharon,,West Town,41.8976,-87.67735,Entire home/apt,99,2,103,2019-09-16,2.09,4,125
8181598,Renovated Victorian Beauty,24341986,Ewa,,West Town,41.90522,-87.69444,Private room,63,1,110,2019-09-15,2.23,2,164
8188570,Chicago private apt near Wrigley Field & Logan,17251828,Kaushal,,Avondale,41.93237,-87.69095,Entire home/apt,152,2,143,2019-08-31,3.37,2,164
8194363,"Spacious condo, trendy neighborhood",9008718,Elizabeth,,West Town,41.89158,-87.66807,Entire home/apt,200,1,13,2018-04-22,0.27,2,0
8208108,Dietlin B&B - Wizard of Oz Room,39836411,Lisa,,West Town,41.91393,-87.69338,Private room,100,1,69,2019-09-15,1.41,2,170
8211104,Relaxing Apartment in Ravenswood,43297766,Lindsay,,Uptown,41.97408,-87.67104,Entire home/apt,72,10,21,2019-08-07,0.43,1,50
8213703,Modern Vintage in North Center,22859587,Susan,,North Center,41.9572,-87.67654,Entire home/apt,108,2,156,2019-09-22,3.17,1,308
8223109,Gather at the Well-Stocked Bar in a Wicker Park Townhouse,43361248,Max,,West Town,41.90663,-87.67293,Entire home/apt,65,2,142,2019-09-08,2.92,1,161
8224594,Charming Bucktown 1BD,43368694,Tara,,Logan Square,41.9191,-87.681,Entire home/apt,105,1,242,2019-08-25,4.92,1,146
8226212,Wicker Park Vintage Charmer: 1BR near blue line,19874232,Jill,,West Town,41.90691,-87.66833,Entire home/apt,139,3,61,2019-08-30,1.25,1,37
8228022,2.Large and Spacious Condo in Logan Square,43389451,Marius,,Logan Square,41.92078,-87.71708,Entire home/apt,129,7,115,2019-05-15,2.46,2,351
8229081,Superhost Wrigley/Lakeview Duplex 3BR/2.5BA,7748106,Sharon,,Lake View,41.94293,-87.6505,Entire home/apt,286,3,88,2019-09-16,1.80,1,162
8240493,The Guest Room,15997045,Zulema,,Logan Square,41.92321,-87.68573,Private room,40,10,7,2019-06-07,0.14,2,337
8255282,Spacious Jefferson Park Apartment,43534174,Maggie,,Jefferson Park,41.9859,-87.77188,Entire home/apt,110,2,108,2019-09-16,2.25,1,332
8256750,300 feet to Wrigley!,16545544,Bob,,Lake View,41.94774,-87.65877,Entire home/apt,399,1,84,2019-09-21,1.76,1,363
8272970,Lovely Private Room and Bath in Perfect Location,10350152,Bernie,,Near North Side,41.90184,-87.64516,Private room,100,1,81,2019-09-03,1.98,3,341
8273329,Second bed (twin) in a private room,41690970,Hana,,Rogers Park,42.00666,-87.67224,Shared room,40,7,4,2018-09-18,0.10,4,180
8276761,Clutter Free Cozy & Clean Hotelesk,34084764,Christian,,West Town,41.90929,-87.69242,Private room,50,2,88,2019-09-09,1.79,5,348
8277434,Cozy Clutter Free Clean & Hotelesk,34084764,Christian,,West Town,41.90936,-87.69185,Private room,45,2,65,2019-08-29,1.33,5,171
8286958,Cozy Logan Square Garden,28172807,Sadie Rose And Patrick,,Avondale,41.93402,-87.71093,Entire home/apt,85,1,207,2019-09-16,4.29,2,339
8305524,An apartment in a garden,11336919,Constance,,Lake View,41.94018,-87.6593,Entire home/apt,170,2,59,2019-09-02,1.25,1,340
8306409,Bright Room in Boho Artist Home,42865476,Kate,,East Garfield Park,41.88694,-87.7023,Private room,49,1,190,2019-09-16,3.88,4,355
8310869,Comfy Logan Square blocks from 606.,43280007,Matthew,,Logan Square,41.91558,-87.71859,Entire home/apt,90,1,277,2019-09-21,5.65,1,2
8312137,1 Bedroom Ukrainian Village,28366015,Ted,,West Town,41.90215,-87.68703,Entire home/apt,90,1,28,2019-09-02,1.90,1,166
8336595,Great loft space with private room.,27600295,Vicky,,West Town,41.88957,-87.67315,Private room,52,3,78,2019-09-08,1.61,3,202
8337703,Private Room in Wrigley/Boystown,43950076,Andres,,Lake View,41.94742,-87.64976,Private room,61,1,179,2019-08-12,3.72,1,338
8339990,Private Bedroom/Bathroom Lakeview E,25759643,Tim,,Lake View,41.95628,-87.66799,Private room,90,2,81,2019-09-16,1.69,3,75
8355466,"Calm, Airy House with a Garden Patio",44040567,Richard,,Edgewater,41.9808,-87.66831,Entire home/apt,170,5,114,2019-09-15,3.18,1,286
8362570,Lincoln Square by Center and CTA,32837114,Howard,,Lincoln Square,41.97101,-87.68813,Private room,70,1,38,2019-09-13,0.89,1,20
8369804,"1 Bdrm in a 2 Bed, 1 Bath Apartment",8202795,Owen,,Humboldt Park,41.90976,-87.71601,Private room,60,2,10,2017-07-02,0.25,1,0
8383720,PrivateRoomClose to Wrigley shuttle,26096027,Elizabeth,,Irving Park,41.95684,-87.73314,Private room,69,1,46,2019-08-11,0.94,1,207
8384692,Luxury Condo with Incredible Views of Chicago,43954984,Jennifer,,Near North Side,41.89567,-87.62551,Entire home/apt,109,32,6,2019-06-01,0.16,1,358
8389805,First-Class Couch Surfing,44207258,Zeek,,Portage Park,41.94194,-87.74938,Private room,40,2,50,2019-09-08,1.03,1,18
8390818,Private Room Nr McCormick & Dtwn,44211929,Ed,,Douglas,41.83711,-87.61891,Private room,50,1,290,2019-09-19,5.94,1,302
8391790,1bdr McCormick Place / South Loop / Wintrust Arena,44218375,Graham & Iris,,Near South Side,41.85691,-87.62289,Private room,99,2,149,2019-07-19,3.08,1,79
8410430,Sunny Flat in Wicker Park,44304154,Joe,,West Town,41.90072,-87.67488,Entire home/apt,120,3,17,2019-08-20,0.36,1,0
8426694,"Large, airy, light filled Chicago loft!!",28336,Denise,,West Town,41.89043,-87.65778,Entire home/apt,80,3,162,2019-09-09,3.32,1,323
8429035,The Castle on Berwyn,18021362,Kathy,,Edgewater,41.97728,-87.66575,Entire home/apt,109,2,122,2019-09-16,2.55,1,154
8429764,BRONZEVILLE OASIS I - Mins to UChicago & The Loop,42378235,Desola,,Grand Boulevard,41.80646,-87.61351,Private room,39,2,133,2019-08-19,2.82,2,306
8454437,BRONZEVILLE OASIS II- Mins to UChicago & The Loop,42378235,Desola,,Grand Boulevard,41.80603,-87.61392,Private room,43,2,92,2019-08-18,1.94,2,289
8455435,Heart of Bucktown steps to 606 Trail,44508428,Richard,,Logan Square,41.91555,-87.68008,Entire home/apt,116,3,91,2019-09-16,2.00,1,319
8459072,Happy home to share,44528081,Alysia,,North Lawndale,41.85809,-87.70352,Private room,50,1,29,2019-09-15,0.89,1,0
8470408,Excellent Location by Mag Mile Luxury Condo,3965428,Rob,,Near North Side,41.89754,-87.62185,Entire home/apt,201,31,0,,,75,334
8471758,Private bedroom and bathroom on 2nd floor of home!,44601138,James,,Avondale,41.94481,-87.72432,Private room,58,2,9,2019-08-05,0.19,1,348
8472766,4 room (2 bedroom) Mayfair flat (K3),36549783,Jeffrey,,Irving Park,41.96198,-87.73549,Entire home/apt,175,2,18,2019-05-05,0.37,12,256
8474113,"wicker park, great location,spacious, 3bd,2bth",33152384,Charlie,,West Town,41.90227,-87.66346,Entire home/apt,275,2,131,2019-09-17,2.70,2,319
8484777,Do a Mitzvah - Sleep in a Sukkah!,11344466,Becky,,West Ridge,42.01283,-87.70339,Shared room,18,1,1,2017-10-08,0.04,2,0
8485642,Walk up to Boystown and Catch a Game at Wrigley,71488,Doug,,Lake View,41.93361,-87.64591,Entire home/apt,129,1,67,2019-09-21,1.43,1,333
8500157,Private Bedroom En Suite in Artist Loft,27600295,Vicky,,West Town,41.89037,-87.67298,Private room,85,2,30,2019-05-19,0.75,3,173
8524146,Beautiful Apartment 10 min from Downtown,32049999,Megan,,East Garfield Park,41.87784,-87.69513,Entire home/apt,126,3,129,2019-07-01,2.69,1,357
8535066,Huge 2 bdrm Condo East Lakeview-15 Walk to Wrigley,44936005,Gianna,,Lake View,41.9416,-87.64498,Entire home/apt,200,1,2,2016-08-22,0.05,1,0
8538325,Pearl in the Park,44951546,Christina,,Lincoln Park,41.91863,-87.64987,Entire home/apt,220,2,172,2019-09-08,3.56,1,349
8548067,Beautiful Wrigleyville 3BR/2BA Apt,44998203,J P,,Lake View,41.94455,-87.6631,Entire home/apt,175,2,117,2019-09-17,2.69,1,76
8555593,"Private sunny room, with full bath.",45035237,Susan,,Irving Park,41.95642,-87.72371,Private room,50,5,11,2019-08-24,0.23,1,347
8563504,Private Room& Bath ~ Belmont Cragin,8475137,Kristen,,Belmont Cragin,41.92345,-87.771,Private room,60,1,8,2019-08-20,0.17,1,325
8564722,Your Wrigleyville Bed and Bath Base in Lakeview,25759643,Tim,,Lake View,41.9557,-87.66668,Private room,90,2,84,2019-09-03,1.74,3,77
8581657,3bdrm in Sunny Little Mexico :),315355,Charles,,South Lawndale,41.84615,-87.71802,Entire home/apt,48,1,116,2019-09-16,2.54,1,166
8583203,Basement Room,30294237,Meesha,,South Shore,41.76358,-87.57244,Private room,55,1,71,2019-09-15,1.75,4,75
8590893,Contemporary Condo by United Center,11099237,George,,Near West Side,41.8796,-87.67947,Entire home/apt,130,2,98,2019-08-17,2.21,2,0
8593044,Private Room near Loop w/ FREE Parking,4434,Kellen,,Douglas,41.83251,-87.62095,Private room,57,2,164,2019-09-17,3.40,5,147
8593314,Peaceful 1 Bed/Bath Steps from Lake,27646739,Briana,,Rogers Park,42.0064,-87.65971,Private room,75,2,17,2019-06-19,0.35,1,0
8596607,Cozy Room near Loop w/ FREE Parking,4434,Kellen,,Douglas,41.83228,-87.62096,Private room,55,2,140,2019-08-11,2.90,5,150
8605793,20th Fl Gold Coast Apt w/ City View,45277331,Alex,,Near North Side,41.90247,-87.6282,Entire home/apt,153,7,2,2016-05-23,0.04,1,0
8608064,Elegant 1BR Condo in Chicago,40617584,E,,Lake View,41.94,-87.66363,Entire home/apt,93,2,207,2019-09-15,4.31,1,343
8614442,Warm & Welcoming Wrigleyville Hide-A-Way,10129776,Teri,,Lake View,41.94916,-87.66059,Entire home/apt,439,3,13,2019-09-08,0.35,5,304
8617633,Luxury River West Townhome with garage,45333620,Rob,,West Town,41.89329,-87.64912,Entire home/apt,395,2,45,2019-09-02,3.12,1,329
8626799,Lakeview/Boystown—Just TRY beating this location!,45374411,Larry & Ti Juan,,Lake View,41.94187,-87.64894,Entire home/apt,210,5,81,2019-08-14,1.72,1,214
8633981,HEART OF TOWN POOL+LUX MODERN CLEAN,3965428,Rob,,Near North Side,41.89629,-87.63135,Entire home/apt,165,60,2,2016-08-01,0.04,75,365
8635380,LOCATION! 1 BEDROOM by Hancock Tower ROOF-TOP DECK,3965428,Rob,,Near North Side,41.89822,-87.62191,Entire home/apt,135,30,3,2019-06-05,0.19,75,322
8652541,Palmer Oasis,62150,K.Anne,,Logan Square,41.92115,-87.70464,Private room,50,1,43,2019-04-28,1.07,3,342
8669412,"Wrigley/Boystown-1st Flr 2 Bd, 1Bth, DNG, LVG, KCN",16292516,Michael,,Lake View,41.94291,-87.65086,Entire home/apt,559,2,13,2018-06-03,0.43,4,364
8687539,Enjoy the Chicago summer on my front & back porch,12294061,Carol,,Albany Park,41.96341,-87.70318,Entire home/apt,224,2,8,2018-11-25,0.17,1,0
8689532,"Relaxing private bedroom, AC,free WiFi,Netfix,park",9339313,Leon,,Lower West Side,41.85613,-87.64737,Private room,39,1,269,2019-09-16,5.59,11,168
8689632,"cool private bedroom, WiFi, TV,Netflix, parking",9339313,Leon,,Lower West Side,41.85865,-87.64884,Private room,49,1,246,2019-09-19,5.14,11,142
8702851,Cozy apartment in Pilsen,45686045,Sannette,,Lower West Side,41.85671,-87.65477,Private room,80,1,109,2019-09-16,2.54,1,280
8706915,Polk Street Coach House Apartment in Little Italy,43282155,Ken,,Near West Side,41.87149,-87.66496,Entire home/apt,120,1,425,2019-09-20,9.16,1,241
8718559,"Block to Wrigley, Parking, Go Cubs!",10135434,Kyle,,Lake View,41.95092,-87.6557,Private room,120,1,47,2019-06-26,0.98,1,0
8718913,Former Artist Studio,45762546,Steve,,Logan Square,41.91783,-87.67588,Entire home/apt,134,2,119,2019-09-16,3.09,1,285
8735904,Picturesque Room in West Town!!,22933751,Shaun,,West Town,41.90008,-87.66214,Private room,87,1,46,2019-09-08,0.96,1,341
8737315,Sonder | Wrightwood Park | Sunny 3BR + Laundry,12243051,Sonder,,Lincoln Park,41.92435,-87.6679,Entire home/apt,222,2,42,2019-09-02,0.88,186,315
8739779,Sonder | Wrightwood Park | Spacious 3BR + Laundry,12243051,Sonder,,Lincoln Park,41.92443,-87.66844,Entire home/apt,214,2,56,2019-06-23,1.17,186,316
8743145,Great 1 BR Apartment in West Town,5325851,Josh,,West Town,41.8937,-87.66757,Entire home/apt,79,2,159,2019-09-20,3.31,4,320
